Left,Right
355.2,442.4
354.5,443.1
353.3,441.8
353.9,441.8
354.5,442.4
355.8,442.4
355.2,441.2
355.2,442.4
354.5,441.2
353.9,441.8
354.5,442.4
355.2,441.8
356.4,442.4
356.4,441.8
356.4,442.4
357,441.8
356.4,442.4
355.2,443.1
355.8,441.2
355.8,442.4
353.9,443.1
356.4,441.8
355.2,442.4
356.4,443.1
355.2,442.4
355.8,442.4
355.2,441.2
354.5,441.2
357.6,441.8
356.4,441.2
356.4,441.8
356.4,441.2
357.6,443.7
357.6,442.4
358.9,442.4
356.4,440.6
355.8,441.8
357.6,441.2
357,441.8
355.8,441.8
357,442.4
354.5,442.4
356.4,442.4
357,441.8
357.6,442.4
356.4,443.1
357,441.8
356.4,443.7
357,441.8
344,441.8
358.3,442.4
357.6,443.1
353.9,442.4
357.6,442.4
357.6,443.7
360.7,441.8
358.3,443.7
357.6,441.2
360.1,441.2
358.9,443.7
359.5,443.1
358.9,442.4
358.3,443.1
358.9,442.4
358.9,441.2
357.6,443.7
357.6,441.8
359.5,441.2
358.3,442.4
357.6,441.2
357.6,443.1
358.3,441.2
357.6,442.4
357,442.4
356.4,442.4
358.9,442.4
358.3,441.2
358.3,442.4
357,442.4
358.3,442.4
357.6,441.8
358.3,441.8
358.3,442.4
357.6,442.4
357.6,443.1
356.4,441.8
358.3,442.4
358.3,441.8
359.5,444.3
358.3,440
357,443.1
358.3,443.1
358.3,441.8
357.6,442.4
360.1,441.8
357.6,441.2
358.9,441.8
358.3,441.8
358.3,442.4
357.6,441.8
358.9,440.6
357,443.1
357.6,441.8
358.9,441.2
357,441.8
358.3,441.8
357,440.6
358.3,441.8
357,441.2
357.6,441.8
358.9,440.6
358.3,440
358.3,440.6
358.9,441.2
358.3,441.2
360.1,441.8
360.1,440.6
358.9,441.2
358.9,441.2
357.6,441.8
358.9,440.6
358.3,440
360.1,442.4
360.1,441.2
359.5,440
360.1,439.3
358.9,440.6
359.5,441.2
359.5,438.7
359.5,441.2
360.7,440.6
360.1,441.2
358.9,441.8
359.5,441.2
360.1,440
359.5,441.8
359.5,441.2
361.4,441.2
360.7,441.2
361.4,441.2
357.6,440
360.7,439.3
361.4,440
361.4,439.3
362,441.2
362,440
361.4,440.6
361.4,438.1
360.7,440.6
362.6,440
360.7,440.6
360.7,439.3
361.4,440
362,438.1
361.4,440
361.4,438.7
361.4,438.7
360.1,439.3
360.7,439.3
362,439.3
361.4,438.7
361.4,439.3
362,439.3
362,436.9
360.1,438.1
362,438.1
360.7,438.7
360.7,438.1
360.7,437.5
362,437.5
362,437.5
362,438.7
357.6,438.1
362,438.7
360.1,439.3
357,437.5
362,438.1
363.2,438.1
357,437.5
361.4,438.1
362.6,438.1
360.1,436.2
360.7,436.9
362.6,436.9
362,436.9
362,436.9
361.4,437.5
360.7,436.9
362.6,438.1
362,438.1
362,438.7
363.2,436.2
360.7,438.1
362.6,436.2
362,438.1
362.6,438.1
361.4,438.1
362,438.1
361.4,436.2
362.6,436.9
362.6,436.9
356.4,438.1
362.6,437.5
363.2,437.5
362,437.5
363.2,438.1
362.6,438.7
362,438.1
362.6,437.5
363.2,436.2
362.6,438.1
363.2,436.9
363.2,436.9
363.8,436.2
363.2,437.5
359.5,436.9
362.6,437.5
363.2,437.5
362.6,438.1
363.2,436.2
362.6,437.5
362,436.2
362.6,437.5
363.2,436.9
362.6,438.7
363.2,437.5
363.2,436.9
363.8,437.5
363.8,438.1
362.6,437.5
362,438.1
362.6,435.6
363.8,437.5
362,436.9
363.8,437.5
362.6,437.5
363.2,436.9
364.5,436.2
363.2,436.2
363.2,435.6
363.2,438.1
363.2,436.9
363.2,435.6
363.8,436.9
363.2,436.9
362.6,436.2
363.2,437.5
363.8,436.9
363.2,436.9
363.2,436.9
364.5,436.2
361.4,435
363.2,436.2
362.6,436.9
363.8,435
363.2,435.6
363.2,436.2
362.6,435
363.2,436.2
365.1,434.4
363.2,435
363.2,435
363.8,435.6
364.5,435
363.2,436.2
363.2,435.6
363.8,434.4
363.8,435
364.5,435
363.2,435.6
363.2,433.8
358.9,435
363.2,434.4
364.5,432.5
362.6,435.6
364.5,435
363.2,436.2
364.5,433.1
363.8,434.4
362.6,433.8
363.2,436.2
365.1,434.4
363.2,433.8
365.1,433.1
363.8,435.6
360.1,434.4
363.2,435
365.1,433.1
365.1,434.4
365.1,435
364.5,435.6
365.7,434.4
365.1,433.1
365.1,432.5
364.5,434.4
365.1,433.8
365.1,434.4
363.8,434.4
363.2,434.4
364.5,433.1
365.1,435
365.1,434.4
365.1,432.5
365.1,433.1
363.8,433.8
364.5,433.1
365.7,433.8
365.7,433.1
365.7,433.1
364.5,432.5
365.7,432.5
365.7,433.1
364.5,431.9
363.8,433.1
366.3,432.5
365.1,433.1
366.3,431.3
366.3,432.5
365.7,431.3
365.7,432.5
365.7,431.9
366.3,433.1
366.9,430.7
368.2,430
366.9,431.9
368.2,431.9
365.7,432.5
366.3,433.1
366.9,433.1
366.3,432.5
367.5,432.5
367.5,431.9
367.5,431.9
367.5,432.5
366.9,432.5
367.5,432.5
366.9,433.1
368.8,432.5
367.5,432.5
368.2,431.9
368.2,432.5
368.2,431.9
368.2,431.9
366.9,431.3
369.4,431.3
368.8,433.1
368.2,431.9
368.2,433.1
366.9,431.9
368.8,431.3
369.4,432.5
368.8,431.3
368.2,431.3
370.6,433.1
369.4,431.3
367.5,433.1
368.8,431.9
368.2,430.7
369.4,433.1
368.8,432.5
370,431.9
370.6,431.9
368.8,431.3
370.6,432.5
370.6,433.8
369.4,432.5
369.4,432.5
371.3,431.3
369.4,432.5
368.8,433.1
370.6,431.9
368.8,432.5
369.4,433.8
369.4,432.5
369.4,432.5
371.3,433.8
370,432.5
370,431.3
370.6,430.7
370,432.5
370,432.5
370,432.5
371.3,431.3
370,432.5
370,433.8
370.6,432.5
370,433.1
370.6,432.5
370.6,434.4
370.6,433.1
371.9,431.9
369.4,431.3
370,431.9
370,433.1
370.6,433.1
370,433.1
371.9,432.5
370,433.1
370,432.5
370.6,431.9
370,431.9
371.3,431.9
371.3,432.5
370.6,433.8
371.3,433.1
370,433.1
370,431.3
370,431.9
371.3,432.5
371.3,432.5
370.6,433.1
370,432.5
370.6,433.1
370.6,432.5
370,431.9
370.6,431.9
370,432.5
370,430.7
370.6,431.9
370.6,431.9
369.4,432.5
370,430.7
370,431.9
370.6,432.5
370.6,430.7
370.6,430.7
369.4,431.3
368.2,430.7
370,431.3
369.4,431.3
370,431.3
370.6,430.7
370,431.3
370.6,431.3
371.3,432.5
368.8,431.3
370,431.3
371.3,431.3
369.4,431.3
369.4,430.7
370,430.7
370,430.7
370,430
369.4,428.8
368.8,431.3
369.4,430.7
370.6,428.8
369.4,431.3
370,430.7
369.4,430
370,430.7
370,430
370,431.3
369.4,430
368.8,430
369.4,430
368.8,429.4
368.2,430.7
369.4,430
368.2,430
368.2,430.7
369.4,428.8
368.8,430
368.8,430
368.8,431.9
369.4,430
368.8,430
368.8,431.3
369.4,430
369.4,431.9
370,430
368.2,430
367.5,431.9
369.4,430
369.4,430.7
369.4,430.7
370.6,430
368.2,431.9
368.2,430
369.4,431.3
369.4,430
369.4,430.7
370,430
370,431.3
370.6,430.7
370,428.8
368.2,430.7
370.6,430.7
370,431.3
370,430.7
369.4,429.4
368.8,428.8
370,430.7
370,429.4
370,430
369.4,430
370,430.7
370.6,430
371.3,430.7
370,429.4
371.3,428.8
369.4,430
370.6,430
369.4,430.7
370,428.8
370,431.3
371.3,430.7
370.6,429.4
370,430.7
370,431.3
370.6,430
371.3,428.8
369.4,429.4
370.6,430
370,431.3
370,429.4
371.9,428.8
370.6,430
370.6,430.7
370.6,430.7
370.6,428.8
371.9,430.7
372.5,430.7
370,430.7
370.6,430
370.6,429.4
370,430
371.3,429.4
370,431.9
371.3,430
370.6,431.3
370.6,430.7
371.9,429.4
370,430
370,429.4
371.9,430.7
370.6,431.3
370.6,431.3
371.3,430.7
371.3,430
371.3,430.7
370,429.4
371.9,431.3
371.3,431.3
370.6,429.4
373.1,431.3
370.6,429.4
370.6,431.3
371.3,430.7
370,431.3
370,430
371.3,429.4
371.3,430
370.6,430.7
371.9,429.4
371.9,431.3
370.6,431.9
370.6,431.3
371.3,430.7
371.9,430.7
371.3,431.9
371.3,431.3
371.9,430.7
371.3,431.9
371.3,431.3
369.4,434.4
371.9,430.7
371.3,431.9
371.3,431.9
371.3,431.9
367.5,431.9
371.9,431.9
370.6,431.9
371.9,431.9
370.6,431.3
370,431.9
369.4,433.8
370,432.5
370.6,431.9
371.9,431.9
371.3,433.1
370.6,433.1
370.6,433.1
369.4,433.8
370.6,433.1
371.9,431.3
370,433.1
371.9,433.8
371.9,432.5
370,433.1
369.4,432.5
370.6,431.3
370.6,431.9
371.3,432.5
370.6,431.9
371.3,433.8
369.4,434.4
373.7,432.5
370,433.8
369.4,432.5
363.2,433.1
370.6,431.9
369.4,433.8
368.2,433.1
368.2,433.1
369.4,433.1
368.8,432.5
370.6,433.1
370,432.5
365.1,435
368.8,433.1
368.8,431.3
369.4,433.1
368.8,434.4
369.4,433.1
369.4,435
370.6,433.1
369.4,433.8
372.5,431.9
368.8,433.1
368.8,433.8
370.6,435.6
370.6,433.1
370,432.5
368.2,433.8
368.8,435
370,433.8
370,435
368.8,433.1
369.4,433.8
368.2,434.4
369.4,434.4
369.4,435
370,434.4
368.8,433.8
370,435
369.4,434.4
370.6,432.5
368.8,433.1
370.6,433.1
368.8,433.8
370.6,432.5
370.6,433.1
369.4,434.4
370,433.1
365.7,433.8
369.4,432.5
370.6,433.1
370,433.1
368.8,432.5
370.6,432.5
370,435
369.4,433.8
368.8,436.2
367.5,433.8
369.4,433.8
368.8,435
368.2,434.4
368.8,433.1
367.5,434.4
368.2,433.8
368.8,433.8
368.8,433.8
369.4,435
368.2,433.8
370,435.6
368.2,433.1
368.8,435
370,435.6
368.8,434.4
368.2,433.8
368.2,434.4
370,434.4
368.8,434.4
368.8,433.1
369.4,436.2
368.8,435.6
368.8,435.6
368.2,434.4
368.2,434.4
368.8,433.8
366.9,435.6
366.3,434.4
368.2,432.5
368.2,435
365.7,433.8
367.5,435.6
368.2,435
367.5,435
367.5,435.6
368.2,433.1
368.2,433.8
366.3,435
365.7,435
366.3,435.6
365.7,435.6
366.9,435
367.5,433.8
368.2,435.6
365.1,435
367.5,433.8
366.3,434.4
366.9,435.6
365.1,434.4
365.7,436.2
367.5,435.6
365.1,435
359.5,435.6
365.7,435
365.1,436.9
366.9,435
366.3,435.6
365.7,434.4
365.7,435
365.1,435.6
366.9,435
366.9,435
367.5,436.9
365.1,434.4
366.9,436.2
365.7,435.6
365.7,433.8
365.7,436.2
365.1,435
366.3,434.4
365.7,436.2
365.1,435
365.7,436.2
365.1,436.2
364.5,436.2
364.5,436.2
365.7,435.6
365.7,435
364.5,436.2
366.9,436.9
365.1,436.2
363.8,436.2
365.7,436.2
366.3,435.6
365.1,433.8
365.7,435.6
364.5,435
363.2,435.6
365.7,435.6
366.9,436.2
365.7,436.2
366.3,436.9
365.1,436.2
364.5,435.6
364.5,436.9
366.3,436.9
364.5,436.2
365.1,436.2
366.3,436.9
364.5,437.5
365.7,438.7
365.1,436.2
365.7,436.9
365.1,438.1
365.7,436.9
365.7,436.9
366.3,437.5
365.7,438.7
366.3,438.1
365.1,438.1
365.7,437.5
366.3,437.5
366.3,437.5
365.1,437.5
366.9,437.5
364.5,437.5
365.1,436.9
366.3,438.1
366.9,436.2
365.7,436.9
365.7,438.1
365.1,438.1
365.7,437.5
365.7,438.1
365.7,438.7
364.5,438.7
365.1,438.1
365.7,439.3
365.7,436.9
364.5,438.7
366.9,440
365.7,438.7
366.3,438.1
364.5,438.7
364.5,438.7
363.2,437.5
365.7,436.9
363.8,438.7
365.1,439.3
362.6,438.1
364.5,437.5
363.8,439.3
364.5,439.3
363.2,440
363.8,440
363.8,440
365.1,440
366.3,438.7
363.2,440
364.5,440
363.8,440.6
366.3,440
364.5,440.6
365.7,440
365.7,440.6
363.8,440
363.2,440.6
363.2,441.8
363.2,441.2
363.8,440.6
363.2,438.1
364.5,438.7
363.2,440.6
364.5,439.3
364.5,440.6
364.5,441.2
365.1,440.6
365.1,439.3
363.8,440
363.8,439.3
364.5,440.6
364.5,440.6
364.5,441.8
363.8,441.2
363.8,440.6
363.2,441.8
363.2,441.8
363.2,441.8
363.8,441.2
363.2,441.8
363.2,441.2
362.6,440.6
363.8,441.8
363.2,440.6
363.8,440.6
364.5,441.8
363.8,442.4
363.8,440.6
362.6,442.4
363.2,441.8
363.8,442.4
362.6,442.4
362.6,443.1
363.2,441.8
362.6,442.4
362.6,442.4
362,442.4
362,441.8
362,441.2
359.5,441.2
362,443.1
362,442.4
361.4,442.4
363.2,441.8
360.7,442.4
362,442.4
362,441.2
360.7,443.7
361.4,442.4
362.6,443.1
360.7,443.7
361.4,442.4
360.7,442.4
361.4,443.1
362,443.1
362.6,443.7
359.5,444.3
360.1,443.1
360.7,443.7
359.5,443.7
362,443.7
360.7,443.7
360.1,443.7
361.4,443.1
360.1,443.7
361.4,442.4
360.1,442.4
362,444.9
358.3,443.7
359.5,443.1
361.4,444.9
360.1,443.7
360.7,443.7
360.7,443.1
360.7,445.5
359.5,444.3
358.9,443.1
358.9,442.4
360.1,444.9
360.1,445.5
360.7,443.7
361.4,443.7
359.5,443.7
360.1,443.7
359.5,445.5
355.2,444.9
359.5,443.7
360.7,444.3
360.7,446.2
360.1,444.3
358.9,443.1
359.5,444.3
359.5,443.7
360.7,444.9
360.1,444.3
360.1,444.9
358.9,444.9
360.1,444.3
358.9,444.9
358.9,445.5
358.9,445.5
358.9,444.3
358.9,446.2
358.9,446.8
360.1,445.5
359.5,445.5
358.3,445.5
358.9,443.7
358.9,443.7
358.3,444.9
358.3,444.3
358.3,445.5
358.3,444.9
358.3,444.9
357.6,444.9
358.3,443.7
356.4,444.9
357,444.9
357.6,445.5
356.4,444.9
358.3,443.1
357.6,443.7
357.6,443.7
357,443.7
357,443.7
356.4,444.3
357.6,445.5
357.6,443.7
355.2,444.3
355.8,444.3
355.8,446.2
355.2,445.5
355.2,443.7
355.8,444.3
355.8,444.9
356.4,446.8
356.4,444.3
357,446.2
357.6,446.2
355.2,446.2
355.2,446.2
355.2,447.4
355.8,447.4
355.8,446.8
356.4,446.8
355.2,446.8
356.4,447.4
355.2,446.8
356.4,446.2
355.2,447.4
356.4,447.4
356.4,448
356.4,447.4
356.4,446.8
355.2,448
355.2,448.6
356.4,448
354.5,448.6
355.2,449.3
355.2,448
355.8,448
354.5,448
354.5,447.4
355.2,449.3
355.2,448
356.4,448.6
355.2,449.3
353.9,448.6
353.3,447.4
355.2,449.3
355.2,449.3
354.5,448
354.5,449.3
354.5,448.6
354.5,449.3
353.9,448
353.3,448
354.5,448.6
353.3,449.3
354.5,448.6
353.9,449.3
353.9,448.6
353.3,449.3
352.7,448
352.7,446.8
353.3,447.4
353.9,448
353.3,448
352.7,448.6
352.7,448
353.3,448.6
352.1,448.6
353.3,449.3
353.3,448
352.1,448.6
352.7,449.3
352.7,448.6
352.7,448
352.1,448
351.4,447.4
353.3,449.3
352.1,446.8
351.4,448
352.1,448
352.1,450.5
351.4,449.9
352.1,450.5
352.1,448
350.8,448.6
352.1,448
352.7,448.6
351.4,449.3
353.3,448.6
351.4,448.6
350.8,448.6
351.4,448
351.4,449.9
352.1,448
352.7,449.3
352.1,448.6
352.7,448
350.8,448.6
352.1,448.6
353.3,448.6
352.1,448.6
353.3,448.6
351.4,448
352.7,449.3
352.7,450.5
353.3,451.7
352.1,449.3
352.1,448.6
351.4,451.1
352.1,449.3
350.2,449.9
352.7,449.3
351.4,449.3
352.1,449.9
353.3,449.9
351.4,451.1
351.4,451.1
351.4,449.9
352.7,449.9
350.8,451.1
353.3,451.1
353.3,450.5
352.1,451.1
352.7,451.7
350.8,452.4
351.4,451.7
351.4,451.1
352.1,451.7
350.8,451.7
350.2,453
351.4,451.7
352.1,451.7
350.8,453
350.8,452.4
350.2,453
350.8,453.6
350.2,453.6
350.2,454.2
351.4,454.2
350.8,457.3
349.6,454.8
350.8,456.7
350.8,455.4
347.7,456.1
350.2,457.3
349,456.1
349,456.7
348.3,457.3
349,457.3
349.6,459.2
350.8,457.9
349,459.2
349,457.3
349,459.8
347.1,458.5
348.3,459.2
349.6,459.2
348.3,458.5
349.6,459.8
349,459.2
347.7,457.3
349,459.2
348.3,458.5
347.1,458.5
347.7,459.2
348.3,459.2
347.1,459.8
347.7,459.2
347.1,459.2
345.2,459.2
345.9,457.3
346.5,459.8
345.9,459.8
345.9,459.2
345.2,458.5
344.6,459.8
343.4,458.5
345.2,459.2
344,458.5
343.4,458.5
344,457.9
343.4,459.2
344.6,458.5
344,457.3
344,459.2
342.1,459.2
342.1,458.5
342.8,459.2
342.1,459.2
343.4,457.3
343.4,459.2
343.4,458.5
341.5,458.5
342.1,457.9
342.1,458.5
341.5,459.2
341.5,458.5
341.5,459.2
340.3,459.2
341.5,457.3
340.9,457.3
340.9,458.5
340.9,457.9
340.9,457.3
340.3,457.9
340.3,457.3
340.3,458.5
340.3,456.7
342.1,457.9
342.1,456.7
341.5,456.1
340.9,456.1
340.3,457.3
340.3,457.3
340.9,454.8
341.5,456.7
340.3,456.7
340.9,457.3
341.5,456.1
340.9,457.3
340.3,455.4
341.5,456.7
340.9,455.4
340.9,455.4
342.1,455.4
340.3,456.1
340.3,456.1
342.1,455.4
340.3,456.1
340.3,455.4
340.9,456.1
342.1,456.1
341.5,455.4
341.5,456.1
342.1,454.2
340.3,455.4
341.5,456.7
341.5,455.4
341.5,455.4
342.1,453.6
340.9,454.2
340.3,453
341.5,455.4
341.5,454.8
340.3,455.4
342.1,454.2
342.1,454.2
342.8,454.8
342.1,454.2
342.8,454.2
342.8,455.4
343.4,454.2
341.5,455.4
342.1,454.8
343.4,454.8
340.3,456.7
342.8,454.8
342.1,453.6
342.1,455.4
342.1,454.2
341.5,454.2
342.1,454.8
340.9,454.8
341.5,455.4
342.8,454.8
342.1,456.1
340.3,456.1
342.1,456.7
341.5,454.8
342.1,456.7
342.8,457.9
340.9,456.1
340.9,456.7
341.5,455.4
341.5,456.7
340.9,457.9
341.5,457.3
342.8,457.3
340.3,456.7
342.1,457.3
342.1,459.2
343.4,458.5
341.5,459.2
342.1,458.5
343.4,459.2
342.1,458.5
341.5,458.5
344,459.2
343.4,459.2
343.4,458.5
343.4,459.8
344,459.2
343.4,459.2
343.4,459.2
343.4,459.8
343.4,459.8
345.2,459.2
343.4,458.5
344.6,459.2
345.2,459.2
342.8,459.8
344.6,459.8
344,459.2
342.1,459.2
342.1,461
342.8,459.2
344,460.4
341.5,461
341.5,459.2
343.4,461
342.1,460.4
342.1,459.2
342.8,459.2
341.5,460.4
342.1,460.4
343.4,459.8
343.4,459.8
341.5,459.8
342.8,457.3
342.8,457.9
342.1,459.2
342.1,459.2
342.1,459.2
342.8,458.5
342.1,457.9
342.8,458.5
342.1,457.9
341.5,456.7
342.8,457.9
342.8,458.5
341.5,457.3
340.9,456.7
342.1,456.1
340.3,457.3
340.3,457.3
341.5,456.7
340.9,456.7
341.5,456.7
341.5,457.3
340.9,456.7
340.3,457.3
340.3,456.7
341.5,456.7
340.3,456.1
339.7,457.3
340.3,454.8
341.5,455.4
339,456.1
340.9,455.4
340.3,455.4
339.7,456.7
339,454.2
341.5,454.2
340.9,456.1
340.9,454.8
340.9,455.4
340.9,456.1
340.9,455.4
340.9,454.2
340.3,455.4
339.7,456.1
342.1,455.4
337.8,455.4
340.9,454.8
341.5,457.3
336.6,455.4
340.9,455.4
342.1,455.4
337.2,456.1
341.5,454.8
342.1,456.1
341.5,454.8
343.4,454.8
342.1,454.2
344,453.6
343.4,455.4
342.8,456.1
343.4,456.1
344.6,456.1
342.8,456.1
344,456.7
344.6,455.4
345.2,456.1
344,454.8
345.2,456.1
344.6,456.1
345.9,456.7
346.5,456.1
348.3,456.7
346.5,456.7
347.1,455.4
348.3,456.1
348.3,455.4
347.1,456.1
348.3,456.7
347.7,454.8
349.6,456.7
350.2,456.7
349.6,457.3
350.2,457.3
349,456.7
349,455.4
350.2,456.1
350.2,457.3
350.2,455.4
350.8,457.3
351.4,456.1
350.8,457.9
349.6,456.7
349.6,457.3
349.6,456.7
350.8,457.3
349,457.9
349.6,457.9
350.2,457.9
349.6,457.9
349,459.2
349,456.7
349.6,459.2
347.7,459.2
349.6,457.9
347.1,457.9
349.6,459.2
350.2,458.5
349,457.3
350.2,456.7
348.3,456.1
349,456.7
349,459.2
348.3,459.8
347.7,457.9
347.7,459.2
343.4,459.2
347.1,456.1
347.1,457.9
348.3,455.4
347.1,456.1
348.3,458.5
348.3,454.8
347.7,456.1
345.9,455.4
347.7,456.1
346.5,454.8
345.9,454.2
345.2,453.6
345.9,454.8
345.2,455.4
344,454.8
344,454.2
344,454.8
344,454.2
344,455.4
344.6,454.2
344,453.6
344.6,454.8
344,454.8
342.8,454.2
344,454.8
342.8,455.4
344,454.2
343.4,454.2
343.4,456.1
343.4,454.8
343.4,456.7
344,457.9
345.2,456.1
344.6,457.3
344,457.9
345.2,458.5
344.6,459.8
344,459.2
343.4,459.8
343.4,459.8
343.4,461
344,462.3
344,460.4
342.8,463.5
343.4,460.4
344,462.3
342.8,461.6
341.5,463.5
341.5,460.4
342.8,460.4
341.5,462.3
341.5,461.6
342.8,461
340.9,461
340.3,461
339,462.9
339.7,461
337.8,461
337.2,461
337.8,461.6
337.2,461.6
338.4,460.4
337.8,462.3
337.2,462.9
335.3,461.6
336,462.3
335.3,461
334.1,461
333.5,460.4
334.1,460.4
334.1,459.8
333.5,459.8
331.6,460.4
332.2,459.8
330.4,459.2
324.8,457.9
329.1,459.2
328.5,459.8
328.5,459.2
327.9,460.4
326.7,457.3
326,457.9
324.8,457.9
325.4,459.8
324.2,458.5
322.9,460.4
321.1,459.2
322.3,458.5
321.1,458.5
321.7,460.4
319.8,461
318.6,460.4
318.6,460.4
316.1,459.8
317.4,459.2
316.1,459.8
315.5,461.6
314.9,461
314.9,461
312.4,461
313.6,462.3
314.3,461
312.4,461
311.8,462.3
311.8,461.6
313,462.9
311.2,461.6
311.8,462.3
311.8,462.3
309.3,464.1
310.5,462.9
309.9,463.5
308.1,464.1
308.7,464.1
308.1,464.1
309.3,463.5
306.2,466
307.5,466
306.8,464.7
300.6,466
306.2,464.7
306.2,467.2
303.7,466.6
302.5,467.2
303.1,468.5
303.1,467.8
301.9,469.1
300.6,469.1
299.4,470.3
299.4,470.9
299.4,470.9
298.2,471.6
296.9,471.6
295.1,472.8
294.4,472.2
294.4,473.4
292.6,472.8
291.3,475.3
290.1,474
288.2,474
287,474.7
285.8,474.7
283.9,475.9
282,474.7
280.8,477.1
280.2,477.1
278.3,475.9
277.7,477.1
275.2,477.1
274.6,478.4
273.4,478.4
270.3,475.9
267.8,475.3
265.9,475.3
264.7,475.3
263.5,472.8
261,473.4
259.1,472.8
257.3,472.2
255.4,469.7
252.9,468.5
249.8,468.5
249.2,467.2
239.9,466.6
243.6,464.7
241.2,461.6
240.5,461.6
236.2,459.2
234.3,456.7
230.6,453.6
228.8,453
225,451.1
222,448
220.1,444.9
217,441.8
213.3,439.3
211.4,436.2
206.5,434.4
205.2,429.4
200.9,427.6
199,423.9
195.3,418.9
192.2,416.4
190.4,412.1
186,409
182.9,404
179.2,400.3
174.2,396.6
172.4,392.9
168,387.9
164.3,385.4
161.2,377.4
159.4,373
156.3,368.1
150.7,364.4
149.5,360
144.5,353.8
142.6,349.5
139.5,344.5
137.1,339
134,333.4
131.5,328.4
125.9,322.2
124.1,319.1
121,312.9
118.5,305.5
114.1,300.6
112.3,293.7
109.8,288.8
105.5,283.2
104.9,275.2
99.9,269.6
98.7,262.8
95.6,260.3
93.7,253.5
89.4,247.3
87.5,240.5
86.9,233.6
83.2,228.1
80.7,222.5
77.6,216.9
76.4,210.7
75.7,205.8
73.3,200.2
72,194
69.5,188.4
69.5,182.8
65.8,176
65.8,172.3
63.3,166.7
61.5,162.4
62.1,155.6
60.2,151.2
60.2,147.5
59.6,141.9
59,137
58.4,132.7
57.8,127.7
57.1,122.7
55.3,118.4
54,115.3
46,111.6
52.2,106.6
51.6,103.5
49.1,100.4
49.7,96.7
50.3,93.6
49.1,91.1
48.5,88.7
48.5,86.2
47.2,83.1
47.9,81.2
44.1,76.3
45.4,74.4
46,71.9
45.4,69.5
43.5,68.8
44.1,66.4
42.9,65.7
44.1,63.3
42.9,63.3
44.8,61.4
42.9,62
43.5,62
42.3,62
42.3,61.4
41.7,59.5
41,60.8
41.7,60.2
41.7,60.8
40.4,58.3
40.4,57.7
39.2,56.4
39.8,55.8
39.2,54
39.2,55.2
38.6,54.6
38.6,53.4
37.9,54
37.9,54.6
37.3,54.6
36.7,53.4
37.9,52.1
37.3,51.5
36.7,52.1
37.3,51.5
36.1,49.6
35.5,51.5
36.7,50.3
36.1,50.3
36.7,49.6
36.1,49.6
35.5,50.3
36.1,49
34.8,47.8
36.7,49
34.2,49.6
35.5,48.4
35.5,47.2
36.7,48.4
36.7,49.6
36.7,48.4
34.8,49
36.7,47.2
34.8,49.6
36.1,47.2
36.7,49
36.1,47.2
36.1,48.4
33.6,47.8
35.5,49
36.1,47.8
37.3,49
37.3,47.8
36.7,48.4
38.6,48.4
38.6,48.4
39.2,47.2
39.2,49
39.2,49
41,49
39.2,47.8
41,49.6
41,49.6
41.7,49.6
43.5,50.3
42.9,49.6
42.3,48.4
46,50.3
46.6,51.5
47.9,51.5
49.1,52.1
50.3,52.1
51,52.7
52.8,54
53.4,54
55.9,55.8
57.1,54
57.8,56.4
62.7,57.1
61.5,57.7
63.3,57.7
64.6,59.5
68.3,59.5
70.2,62
71.4,62.6
72.6,64.5
75.7,65.1
78.2,65.1
80.1,67.6
81.9,68.8
85,70.7
85.6,72.6
89.4,75
91.8,77.5
93.1,78.8
90,81.2
97.4,81.2
101.1,85.6
104.2,86.2
106.7,89.9
109.2,93
111.7,95.5
112.9,97.3
120.3,101.1
126.5,103.5
131.5,105.4
142,110.4
153.8,113.4
165.6,116.5
181.1,119
202.1,124
225.7,126.5
254.8,132.7
280.2,141.3
306.8,150
332.9,163.6
357.6,176
378.7,187.2
393,197.7
399.8,206.4
406,214.4
412.2,226.2
420.2,233
430.1,242.3
446.9,252.9
461.7,263.4
469.8,275.8
477.8,286.9
474.7,296.8
470.4,306.1
460.5,311.7
450,316
440,319.1
433.8,320.4
428.9,321.6
428.9,322.2
430.7,322.9
430.1,323.5
433.8,326.6
436.9,327.8
436.3,329.1
434.5,327.2
435.1,329.7
435.1,327.2
434.5,326.6
435.1,323.5
433.8,320.4
433.2,320.4
432,317.3
432.6,315.4
430.7,313.6
428.9,312.3
430.1,311.7
430.1,310.5
432.6,311.1
436.3,311.1
440,311.1
443.8,310.5
451.2,311.7
454.9,313.6
458,313.6
461.7,316.7
463,316.7
463.6,319.1
464.2,321.6
465.4,323.5
464.8,326
466.7,329.1
468.5,330.3
469.2,331.5
471,335.3
472.3,338.4
472.3,342.7
472.3,346.4
470.4,350.7
469.2,353.8
469.2,357.6
466.7,358.2
461.7,363.1
459.9,363.8
458.6,367.5
456.1,369.9
453.7,369.9
453,373.7
453,377.4
452.4,379.2
452.4,381.1
453,385.4
453,387.9
456.8,389.8
457.4,390.4
456.8,393.5
459.2,394.7
461.1,396
463,398.4
463.6,400.3
466.7,401.5
468.5,403.4
470.4,404.6
474.1,405.9
477.2,407.1
480.3,409.6
484.6,410.8
487.1,412.7
490.8,415.2
493.9,419.5
495.2,420.1
498.3,423.9
500.8,425.1
500.8,428.2
503.2,430.7
503.9,434.4
507,435.6
506.3,438.1
507.6,441.8
510.7,443.7
510.7,447.4
